sessionNo,startHour,startWeekday,duration,cCount,cMinPrice,cMaxPrice,cSumPrice,bCount,bMinPrice,bMaxPrice,bSumPrice,bStep,maxVal,customerScore,accountLifetime,payments,age,address,lastOrder,cMedPrice,bMedPrice,cInterval,bInterval,new_user,onlineStatus_ y,availability_ completely not orderable,availability_ completely orderable,availability_ desconhecida,availability_ mainly not determinable,availability_ mainly orderable,availability_ mixed,order_ y
546.0,7.0,5.0,585.055,34.0,0.19,64.99,1845.89,5.0,3.0,64.99,257.96,5.0,1500.0,545.0,27.0,81.0,29.0,1.0,25.0,0.053304903,0.048804294,7.0,7.0,0,1,0,1,0,0,0,0,1
548.0,7.0,5.0,261.793,4.0,17.99,34.99,87.97,1.0,34.99,34.99,34.99,1.0,1400.0,509.0,233.0,10.0,53.0,2.0,21.0,0.06670743,0.06003602,10.0,10.0,0,1,0,0,1,0,0,0,0
550.0,7.0,5.0,2964.36,54.0,9.99,46.0,1252.3,7.0,17.99,34.99,152.93,5.0,3400.0,494.0,220.0,14.0,44.0,2.0,21.0,0.010403507,0.014306151,130.04999,0.0,0,1,0,1,0,0,0,0,1
552.0,7.0,5.0,771.8589999999999,8.0,139.99,1199.0,5174.97,3.0,139.99,1199.0,2037.99,5.0,300.0,445.0,0.0,0.0,34.0,2.0,29.0,0.03431112,0.032007683,84.99,34.99,0,1,0,1,0,0,0,0,1
554.0,7.0,5.0,351.548,9.0,24.99,39.99,329.91,1.0,39.99,39.99,39.99,5.0,1300.0,547.0,80.0,11.0,41.0,2.0,20.0,0.023109073,0.016669445,79.96,0.0,0,1,0,1,0,0,0,0,1
558.0,7.0,5.0,801.076,19.0,14.99,49.99,466.82,18.0,14.99,49.99,466.82,1.0,1500.0,562.0,220.0,1.0,53.0,2.0,135.0,0.025886016,0.033344448,47.0,0.0,0,1,0,0,0,0,1,0,0
559.0,7.0,5.0,169.299,3.0,69.99,119.99,279.97,3.0,69.99,119.99,279.97,1.0,4000.0,506.0,277.0,18.0,44.0,2.0,10.0,0.061106022,0.061106022,36.0,36.0,0,1,0,0,1,0,0,0,0
566.0,7.0,5.0,3220.967,127.0,2.99,49.99,945.63,5.0,5.0,5.99,25.99,1.0,600.0,569.0,28.0,3.0,38.0,2.0,15.0,0.028182477,0.023089357,93.479996,89.96,0,1,0,0,1,0,0,0,0
568.0,7.0,5.0,424.94,3.0,399.99,399.99,1199.97,1.0,399.99,399.99,399.99,1.0,4500.0,588.0,127.0,13.0,45.0,1.0,11.0,0.005555864,0.005555864,0.0,0.0,0,1,0,1,0,0,0,0,0
573.0,7.0,5.0,1105.222,46.0,3.99,29.99,761.3,7.0,3.99,29.99,102.89,5.0,3700.0,529.0,355.0,21.0,51.0,2.0,14.0,0.0994814,0.1540832,17.0,5.0,0,1,0,1,0,0,0,0,1
574.0,7.0,5.0,3910.4629999999997,39.0,3.99,19.95,144.73,4.0,3.99,19.95,41.92,5.0,1000.0,573.0,166.0,15.0,52.0,2.0,67.0,0.12847829,0.041174136,58.99,58.99,0,0,0,1,0,0,0,0,1
578.0,7.0,5.0,29.898000000000003,2.0,34.95,34.95,69.9,1.0,34.95,34.95,34.95,1.0,800.0,541.0,267.0,14.0,47.0,2.0,49.0,0.054193515,0.061576355,34.99,25.000002,0,1,1,0,0,0,0,0,0
580.0,7.0,5.0,2341.001,33.0,17.95,550.0,3786.56,2.0,99.99,299.0,398.99,5.0,3000.0,566.0,171.0,15.0,55.0,2.0,24.0,0.012501563,0.016669445,39.999996,0.0,0,1,0,1,0,0,0,0,1
581.0,7.0,5.0,772.702,29.0,7.99,39.99,653.55,9.0,7.99,39.99,218.12,2.0,1400.0,487.0,24.0,38.0,27.0,2.0,60.0,0.0065969503,0.006289308,730.0,0.0,0,1,0,1,0,0,0,0,0
589.0,7.0,5.0,285.077,3.0,19.99,69.99,89.98,3.0,19.99,69.99,89.98,5.0,300.0,70.0,14.0,0.0,26.0,2.0,21.0,0.015734043,0.016675005,31.959995,19.959995,0,1,0,1,0,0,0,0,1
593.0,7.0,5.0,4320.477,24.0,169.99,949.99,9749.78,2.0,229.99,949.99,1179.98,4.0,600.0,70.0,112.0,2.0,48.0,2.0,590.0,0.006853894,0.025006251,1069.01,20.000002,0,1,0,1,0,0,0,0,0
594.0,7.0,5.0,660.5139999999999,18.0,14.95,64.95,859.46,3.0,39.99,64.95,144.93,5.0,600.0,419.0,49.0,3.0,37.0,1.0,144.0,0.044924818,0.031014964,73.99,71.99,0,1,0,1,0,0,0,0,1
603.0,7.0,5.0,1386.4820000000002,32.0,299.99,1399.0,12489.97,1.0,1199.0,1199.0,1199.0,5.0,500.0,429.0,0.0,1.0,28.0,2.0,24.0,0.07321863,0.07410152,15.0,2.9899998,0,1,0,1,0,0,0,0,0
610.0,7.0,5.0,3809.843,104.0,3.0,99.99,1590.82,4.0,79.99,89.99,339.96,5.0,7700.0,534.0,104.0,15.0,45.0,2.0,189.0,0.12852664,0.1,7.0,0.0,0,1,0,1,0,0,0,0,1
612.0,7.0,5.0,56.104,2.0,17.99,349.99,367.98,2.0,17.99,349.99,367.98,1.0,3000.0,588.0,84.0,4.0,63.0,1.0,181.0,0.016669445,0.016669445,0.0,0.0,0,1,0,0,1,0,0,0,0
616.0,7.0,5.0,84.37899999999999,2.0,11.99,15.0,26.99,2.0,11.99,15.0,26.99,1.0,300.0,389.0,1.0,0.0,44.0,2.0,44.0,0.07690682,0.063532405,94.99,11.0,0,1,0,0,1,0,0,0,0
617.0,7.0,5.0,594.559,10.0,24.99,319.99,864.9,1.0,69.99,69.99,69.99,5.0,2900.0,492.0,224.0,8.0,52.0,2.0,46.0,0.016669445,0.016669445,0.0,0.0,0,1,0,1,0,0,0,0,1
625.0,7.0,5.0,1284.764,15.0,4.99,9.99,97.89,4.0,4.99,9.99,34.96,2.0,1400.0,519.0,60.0,28.0,32.0,2.0,21.0,0.025006251,0.025006251,0.0,0.0,0,1,0,1,0,0,0,0,1
626.0,7.0,5.0,885.34,19.0,4.99,429.99,5046.82,3.0,4.99,299.99,604.97,5.0,10200.0,528.0,376.0,496.0,53.0,1.0,10.0,0.023345534,0.016669445,254.99998,0.0,0,1,0,1,0,0,0,0,1
627.0,7.0,5.0,503.01800000000003,5.0,3.99,89.99,103.97,2.0,3.99,9.99,13.98,5.0,8500.0,527.0,220.0,32.0,45.0,2.0,18.0,0.013335112,0.013335112,10.0,10.0,0,1,0,1,0,0,0,0,1
639.0,7.0,5.0,798.716,25.0,59.99,119.95,634.67,2.0,59.99,69.95,129.94,5.0,4000.0,567.0,173.0,8.0,33.0,2.0,128.0,0.072931856,0.066688895,5.99,5.99,0,1,0,1,0,0,0,0,1
643.0,8.0,5.0,384.86699999999996,5.0,89.99,179.99,779.95,1.0,179.99,179.99,179.99,5.0,900.0,518.0,215.0,7.0,46.0,2.0,123.0,0.018464176,0.014287756,0.0,0.0,0,1,0,1,0,0,0,0,1
644.0,8.0,5.0,400.29900000000004,13.0,12.99,99.99,325.9,2.0,24.99,24.99,49.98,5.0,2500.0,488.0,130.0,12.0,38.0,2.0,53.0,0.053039916,0.05220569,35.0,0.32999992,0,1,0,1,0,0,0,0,1
645.0,8.0,5.0,154.785,4.0,3.99,12.99,39.96,4.0,3.99,12.99,39.96,5.0,2500.0,563.0,427.0,12.0,70.0,2.0,21.0,0.0032259107,0.0032259107,0.0,0.0,0,1,0,1,0,0,0,0,1
647.0,8.0,5.0,272.252,4.0,599.0,599.0,2396.0,1.0,599.0,599.0,599.0,5.0,300.0,430.0,6.0,3.0,20.0,2.0,52.0,0.06671114,0.06671114,0.0,0.0,0,1,0,1,0,0,0,0,1
649.0,8.0,5.0,551.305,24.0,4.0,24.99,342.82,13.0,4.0,24.99,222.89,5.0,11900.0,532.0,360.0,23.0,49.0,2.0,26.0,0.014286225,0.0035715562,0.0,0.0,0,1,0,1,0,0,0,0,1
653.0,8.0,5.0,162.595,1.0,49.99,49.99,49.99,1.0,49.99,49.99,49.99,5.0,2500.0,500.0,221.0,17.0,55.0,2.0,46.0,0.0039569912,0.0050002495,199.99998,0.0,0,1,0,1,0,0,0,0,1
655.0,8.0,5.0,81.752,1.0,59.99,59.99,59.99,1.0,59.99,59.99,59.99,5.0,500.0,438.0,5.0,4.0,60.0,1.0,23.0,0.09247395,0.08161768,11.0,11.0,0,1,0,1,0,0,0,0,0
662.0,8.0,5.0,1222.672,37.0,7.99,28.76,379.37,3.0,10.0,14.99,39.98,5.0,4000.0,597.0,216.0,4.0,45.0,2.0,24.0,0.021528525,0.024330242,118.01001,45.0,0,0,0,1,0,0,0,0,1
665.0,8.0,5.0,652.4,21.0,2.95,54.95,253.8,4.0,2.95,54.95,103.9,5.0,5000.0,490.0,53.0,51.0,40.0,2.0,11.0,0.03245204,0.040016007,83.95,0.0,0,1,0,1,0,0,0,0,1
669.0,8.0,5.0,1358.809,14.0,159.99,159.99,1759.89,1.0,159.99,159.99,159.99,1.0,2000.0,588.0,344.0,5.0,65.0,1.0,33.0,0.040744264,0.045475215,36.96,17.0,0,1,0,0,1,0,0,0,0
673.0,8.0,5.0,1166.529,29.0,7.0,29.99,323.37,2.0,10.99,29.99,40.98,5.0,3600.0,547.0,139.0,57.0,31.0,2.0,120.0,0.0033334445,0.0033334445,0.0,0.0,0,1,0,1,0,0,0,0,1
675.0,8.0,5.0,563.988,27.0,14.99,29.99,539.78,1.0,29.99,29.99,29.99,1.0,300.0,373.0,1.0,0.0,33.0,2.0,18.0,0.24570674,0.25,5.0,2.0,0,1,0,0,1,0,0,0,0
680.0,8.0,5.0,1977.109,79.0,6.99,29.99,552.67,6.0,10.0,19.99,83.95,1.0,600.0,568.0,10.0,6.0,38.0,1.0,151.0,0.009397638,0.1004677,472.99,4.5999994,0,1,0,0,1,0,0,0,0
681.0,8.0,5.0,4150.295999999999,44.0,4.99,164.99,1612.65,6.0,12.99,139.99,358.94,5.0,1400.0,437.0,54.0,16.0,28.0,1.0,55.0,0.022222223,0.022222223,0.0,0.0,0,1,0,1,0,0,0,0,1
683.0,8.0,5.0,11954.318000000001,21.0,3.99,59.95,515.64,11.0,3.99,59.95,257.82,5.0,0.0,448.0,275.0,44.0,51.0,1.0,85.0,0.035727046,0.035727046,0.0,0.0,0,1,0,1,0,0,0,0,1
686.0,8.0,5.0,4865.744000000001,18.0,7.99,99.99,253.89,6.0,7.99,99.99,175.94,1.0,600.0,519.0,38.0,5.0,50.0,2.0,130.0,0.07536323,0.07446557,13.0,13.0,0,1,0,0,1,0,0,0,0
688.0,8.0,5.0,875.5310000000001,30.0,129.99,289.99,2296.93,1.0,249.0,249.0,249.0,5.0,2500.0,485.0,219.0,19.0,43.0,2.0,29.0,0.042634834,0.03784663,50.0,25.000002,0,1,0,1,0,0,0,0,1
690.0,8.0,5.0,4394.298,40.0,349.99,529.99,16697.62,11.0,349.99,529.99,4618.9,5.0,3000.0,546.0,84.0,2.0,40.0,1.0,186.0,0.0032710892,0.002127705,230.0,0.0,0,1,0,1,0,0,0,0,1
692.0,8.0,5.0,2336.596,13.0,49.99,54.99,209.96,2.0,49.99,54.99,104.98,5.0,900.0,470.0,189.0,10.0,42.0,2.0,68.0,0.015466309,0.016201328,220.0,220.0,0,1,0,1,0,0,0,0,1
694.0,8.0,5.0,1572.9189999999999,32.0,29.99,54.9,1294.13,7.0,29.99,54.9,294.76,1.0,600.0,443.0,15.0,18.0,58.0,2.0,11.0,0.06840823,0.036376867,24.000002,15.000002,0,1,0,0,1,0,0,0,0
696.0,8.0,5.0,766.346,1.0,59.99,59.99,59.99,1.0,59.99,59.99,59.99,1.0,2500.0,502.0,108.0,11.0,45.0,2.0,19.0,0.15822785,0.13333334,7.0,5.0,0,1,0,1,0,0,0,0,0
697.0,8.0,5.0,9010.434000000001,10.0,13.99,229.99,414.91,3.0,13.99,22.99,56.97,5.0,300.0,442.0,102.0,21.0,32.0,2.0,14.0,0.040117424,0.05455041,30.000002,4.01,0,1,0,1,0,0,0,0,1
698.0,8.0,5.0,36.176,2.0,14.99,39.99,54.98,2.0,14.99,39.99,54.98,1.0,2500.0,557.0,154.0,5.0,57.0,1.0,107.0,0.050025016,0.050025012,0.0,0.0,0,1,0,0,1,0,0,0,0
703.0,8.0,5.0,1508.713,24.0,9.99,99.99,426.86,4.0,9.99,39.99,72.96,5.0,2500.0,562.0,224.0,9.0,46.0,2.0,11.0,0.10211376,0.11123471,6.01,0.0,0,1,0,1,0,0,0,0,1
705.0,8.0,5.0,12584.888,76.0,7.99,1499.99,35623.5,6.0,799.99,799.99,4799.94,1.0,1400.0,540.0,25.0,15.0,33.0,2.0,142.0,0.016669445,0.016669445,0.0,0.0,0,1,0,0,1,0,0,0,0
706.0,8.0,5.0,2210.973,28.0,5.99,59.95,587.38,10.0,5.99,59.95,252.7,5.0,2500.0,501.0,158.0,4.0,51.0,2.0,12.0,0.020004,0.020004,40.0,40.0,0,1,0,1,0,0,0,0,1
710.0,8.0,5.0,314.846,14.0,9.99,12.99,107.91,3.0,9.99,12.99,35.97,3.0,600.0,70.0,33.0,0.0,40.0,2.0,724.0,0.06827492,0.041582078,52.95,27.000002,0,0,0,1,0,0,0,0,0
711.0,8.0,5.0,1038.9180000000001,21.0,7.99,8.99,185.79,6.0,7.99,8.99,52.94,5.0,15000.0,514.0,14.0,67.0,37.0,2.0,10.0,0.005436425,0.0025271398,450.0,80.0,0,1,0,1,0,0,0,0,1
714.0,8.0,5.0,211.06400000000002,3.0,399.99,399.99,799.98,1.0,399.99,399.99,399.99,5.0,3500.0,562.0,157.0,10.0,44.0,2.0,14.0,0.08173061,0.055686545,88.99,86.99,0,1,0,1,0,0,0,0,0
721.0,8.0,5.0,3864.445,11.0,379.99,719.99,6219.89,2.0,379.99,719.99,1099.98,1.0,600.0,70.0,8.0,1.0,36.0,2.0,261.0,0.06473008,0.05807985,44.0,43.0,0,1,0,1,0,0,0,0,0
723.0,8.0,5.0,1271.191,30.0,4.99,20.0,374.81,1.0,4.99,4.99,4.99,1.0,4000.0,557.0,110.0,29.0,37.0,2.0,18.0,0.016669445,0.016669445,0.0,0.0,0,1,0,1,0,0,0,0,0
724.0,8.0,5.0,223.748,10.0,49.99,49.99,499.9,3.0,49.99,49.99,149.97,5.0,1300.0,546.0,107.0,4.0,36.0,2.0,66.0,0.033599388,0.033649642,59.96,59.96,0,1,0,1,0,0,0,0,1
726.0,8.0,5.0,1904.463,29.0,9.99,199.99,1087.59,6.0,14.99,199.99,335.9,1.0,1500.0,487.0,83.0,13.0,53.0,2.0,19.0,0.12935354,0.08354688,28.99,28.99,0,1,0,1,0,0,0,0,0
732.0,8.0,5.0,342.315,6.0,349.99,459.99,2539.94,1.0,459.99,459.99,459.99,4.0,0.0,367.0,5.0,10.0,28.0,2.0,57.0,0.07755711,0.072829284,10.0,10.0,0,1,0,1,0,0,0,0,0
743.0,8.0,5.0,2956.607,47.0,10.99,89.95,2039.48,8.0,24.99,59.99,414.92,1.0,2200.0,517.0,221.0,23.0,55.0,2.0,19.0,0.055138394,0.046175156,44.99,15.0,0,1,0,1,0,0,0,0,0
744.0,8.0,5.0,5628.9130000000005,53.0,4.99,49.99,1555.54,9.0,9.99,49.99,268.92,5.0,3000.0,513.0,219.0,15.0,42.0,2.0,60.0,0.060272735,0.060272735,25.000002,25.000002,0,1,0,1,0,0,0,0,1
747.0,8.0,5.0,941.325,25.0,19.99,79.99,939.77,6.0,19.99,79.99,219.95,1.0,700.0,602.0,203.0,12.0,50.0,2.0,105.0,0.016669445,0.016669445,0.0,0.0,0,1,0,0,1,0,0,0,0
754.0,8.0,5.0,328.528,1.0,59.99,59.99,59.99,1.0,59.99,59.99,59.99,5.0,1000.0,454.0,25.0,4.0,30.0,2.0,77.0,0.016669445,0.016669445,0.0,0.0,0,1,0,1,0,0,0,0,1
756.0,8.0,5.0,2205.8179999999998,11.0,29.99,229.99,1246.85,2.0,129.0,169.99,298.99,4.0,1100.0,508.0,29.0,7.0,30.0,2.0,194.0,0.016669445,0.016669445,0.0,0.0,0,1,0,1,0,0,0,0,0
757.0,8.0,5.0,2023.865,123.0,6.99,29.99,2047.31,7.0,7.99,19.99,110.94,1.0,500.0,441.0,186.0,24.0,41.0,2.0,38.0,0.050834145,0.053921275,51.0,51.0,0,1,0,1,0,0,0,0,0
759.0,8.0,5.0,243.967,12.0,119.95,199.95,1559.47,1.0,119.96,119.96,119.96,2.0,600.0,70.0,8.0,1.0,35.0,2.0,263.0,0.009639396,0.009757049,180.0,150.0,0,1,0,1,0,0,0,0,0
760.0,8.0,5.0,1184.674,44.0,6.99,899.0,6533.64,1.0,24.99,24.99,24.99,5.0,600.0,386.0,39.0,26.0,38.0,2.0,38.0,0.024234947,0.024234947,82.0,82.0,0,1,0,1,0,0,0,0,1
765.0,8.0,5.0,163.64600000000002,1.0,59.99,59.99,59.99,1.0,59.99,59.99,59.99,5.0,6500.0,540.0,353.0,38.0,67.0,2.0,16.0,0.099395916,0.087590605,17.0,14.99,0,1,0,1,0,0,0,0,1
767.0,8.0,5.0,1352.142,14.0,12.99,69.99,483.86,4.0,12.99,69.99,145.96,1.0,2400.0,478.0,96.0,11.0,46.0,1.0,15.0,0.04573258,0.040016007,0.0,0.0,0,1,0,1,0,0,0,0,0
781.0,8.0,5.0,12411.878,39.0,8.99,139.99,2887.26,11.0,8.99,119.99,728.8,5.0,2500.0,513.0,122.0,10.0,33.0,2.0,10.0,0.10828147,0.25062656,16.0,0.0,0,1,0,1,0,0,0,0,0
785.0,8.0,5.0,19204.052,27.0,3.99,39.99,398.08,6.0,3.99,14.99,63.94,1.0,500.0,500.0,7.0,11.0,45.0,2.0,14.0,0.09735226,0.054062646,12.0,3.039999,0,1,0,1,0,0,0,0,0
792.0,8.0,5.0,2667.387,58.0,2.99,45.99,867.45,17.0,2.99,45.99,325.86,5.0,17500.0,551.0,286.0,48.0,49.0,2.0,10.0,0.016669445,0.016669445,0.0,0.0,0,1,0,1,0,0,0,0,1
794.0,8.0,5.0,308.17,17.0,15.99,29.99,362.83,1.0,22.99,22.99,22.99,1.0,800.0,487.0,6.0,14.0,41.0,2.0,23.0,0.036148857,0.02914602,62.0,39.96,0,0,0,0,0,0,0,0,0
795.0,8.0,5.0,730.066,1.0,49.99,49.99,49.99,1.0,49.99,49.99,49.99,5.0,2700.0,479.0,257.0,8.0,55.0,1.0,343.0,0.034524128,0.03518649,41.99,41.99,0,1,0,1,0,0,0,0,1
799.0,8.0,5.0,439.336,15.0,14.99,15.0,164.92,1.0,14.99,14.99,14.99,5.0,3500.0,556.0,268.0,26.0,64.0,2.0,49.0,0.020004,0.020004,0.0,0.0,0,1,0,1,0,0,0,0,1
804.0,8.0,5.0,2638.495,74.0,3.99,69.99,855.33,9.0,3.99,69.99,151.91,5.0,600.0,563.0,130.0,7.0,32.0,2.0,121.0,0.08440854,0.08440854,26.0,26.0,0,0,0,1,0,0,0,0,1
807.0,8.0,5.0,10.58,1.0,24.99,24.99,24.99,1.0,24.99,24.99,24.99,2.0,600.0,582.0,10.0,16.0,28.0,2.0,25.0,0.03191584,0.034848206,30.000002,30.000002,0,1,0,1,0,0,0,0,0
811.0,8.0,5.0,716.798,3.0,599.0,599.0,1797.0,1.0,599.0,599.0,599.0,1.0,300.0,577.0,2.0,2.0,53.0,2.0,21.0,0.0074351747,0.0067114094,191.0,0.0,0,1,0,0,1,0,0,0,0
812.0,8.0,5.0,5014.170999999999,20.0,8.95,999.0,1374.16,2.0,9.99,10.99,20.98,1.0,3000.0,540.0,270.0,19.0,44.0,2.0,15.0,0.057555232,0.06671114,31.000002,0.0,0,1,0,1,0,0,0,0,1
814.0,8.0,5.0,1208.22,9.0,9.99,39.99,104.94,1.0,39.99,39.99,39.99,1.0,10500.0,552.0,223.0,61.0,43.0,2.0,14.0,0.048771683,0.06671114,94.96,45.0,0,1,0,1,0,0,0,0,0
819.0,8.0,5.0,134.157,3.0,9.99,59.99,89.97,3.0,9.99,59.99,89.97,5.0,2500.0,587.0,472.0,41.0,62.0,2.0,14.0,0.03377764,0.033344448,5.0,0.0,0,1,0,1,0,0,0,0,1
827.0,8.0,5.0,2208.4610000000002,53.0,3.99,249.99,2366.46,9.0,3.99,34.99,139.91,5.0,2500.0,565.0,445.0,26.0,52.0,2.0,12.0,0.03735835,0.050025012,30.000002,20.0,0,1,0,1,0,0,0,0,1
829.0,8.0,5.0,10.41,1.0,59.99,59.99,59.99,1.0,59.99,59.99,59.99,2.0,5500.0,534.0,312.0,28.0,49.0,2.0,10.0,0.046600413,0.15384616,188.99,7.0,0,1,0,1,0,0,0,0,0
832.0,8.0,5.0,129.045,3.0,12.99,39.99,92.97,3.0,12.99,39.99,92.97,5.0,5000.0,567.0,224.0,71.0,50.0,2.0,10.0,0.018569272,0.019382851,64.799995,61.989998,0,1,0,1,0,0,0,0,1
833.0,8.0,5.0,358.212,3.0,29.99,59.99,119.97,2.0,29.99,59.99,89.98,1.0,300.0,451.0,0.0,0.0,41.0,1.0,31.0,0.045470048,0.028579593,17.000002,0.0,0,1,0,1,0,0,0,0,0
836.0,8.0,5.0,1180.222,12.0,6.99,19.99,163.9,12.0,6.99,19.99,163.9,5.0,5000.0,570.0,72.0,29.0,36.0,2.0,18.0,0.016669445,0.016669445,0.0,0.0,0,0,0,1,0,0,0,0,1
837.0,8.0,5.0,67.524,1.0,11.99,11.99,11.99,1.0,11.99,11.99,11.99,1.0,4000.0,516.0,48.0,6.0,32.0,2.0,24.0,0.043323442,0.045772575,36.010002,17.000002,0,1,0,0,1,0,0,0,0
841.0,8.0,5.0,57.578,8.0,4.99,4.99,39.92,1.0,4.99,4.99,4.99,1.0,3000.0,530.0,181.0,30.0,55.0,2.0,20.0,0.0013910371,0.0013055825,1059.01,1059.01,0,1,0,0,1,0,0,0,0
845.0,8.0,5.0,1607.754,23.0,5.0,29.99,363.7,6.0,9.95,29.99,87.9,5.0,15000.0,534.0,99.0,22.0,44.0,2.0,64.0,0.027449394,0.02500625,15.000002,0.0,0,1,0,1,0,0,0,0,1
853.0,8.0,5.0,1078.336,34.0,3.0,10.0,195.0,4.0,3.0,7.0,16.0,5.0,600.0,500.0,24.0,25.0,38.0,2.0,21.0,0.040700912,0.03855876,35.0,35.0,0,0,0,0,0,0,0,0,1
854.0,8.0,5.0,3175.566,12.0,39.99,199.99,1699.88,2.0,39.99,159.99,199.98,1.0,300.0,446.0,71.0,10.0,46.0,1.0,527.0,0.010834507,0.010834507,50.0,50.0,0,1,0,1,0,0,0,0,0
860.0,8.0,5.0,1614.214,44.0,5.0,25.99,546.61,4.0,9.0,25.99,54.97,5.0,4000.0,581.0,267.0,7.0,45.0,2.0,24.0,0.02388424,0.02569043,51.999996,41.95,0,1,0,1,0,0,0,0,1
864.0,8.0,5.0,707.133,4.0,499.0,499.99,1997.98,2.0,499.0,499.99,998.99,5.0,300.0,427.0,66.0,35.0,25.0,2.0,42.0,0.031253908,0.012501563,0.0,0.0,0,1,0,1,0,0,0,0,1
870.0,8.0,5.0,677.618,6.0,9.99,179.99,379.96,2.0,9.99,179.99,189.98,5.0,4000.0,535.0,151.0,15.0,48.0,2.0,18.0,0.134302,0.19238168,47.0,0.9899998,0,1,0,1,0,0,0,0,1
874.0,8.0,5.0,4763.038,21.0,6.99,39.99,406.8,3.0,12.99,34.99,66.97,5.0,4000.0,501.0,148.0,16.0,58.0,2.0,16.0,0.0025000626,0.0025000626,0.0,0.0,0,1,0,1,0,0,0,0,1
877.0,8.0,5.0,733.689,17.0,12.99,64.99,320.86,4.0,12.99,64.99,110.96,5.0,300.0,452.0,16.0,6.0,31.0,2.0,129.0,0.06042296,0.06803382,26.0,26.0,0,1,0,1,0,0,0,0,1
878.0,8.0,5.0,125.21799999999999,5.0,16.99,24.8,66.59,1.0,24.8,24.8,24.8,3.0,3000.0,530.0,75.0,7.0,57.0,2.0,59.0,0.2694673,0.095419854,15.960001,15.960001,0,1,0,1,0,0,0,0,0
882.0,8.0,5.0,183.98,5.0,20.0,20.0,100.0,1.0,20.0,20.0,20.0,5.0,600.0,480.0,66.0,14.0,36.0,1.0,11.0,0.028612303,0.028612303,0.0,0.0,0,1,0,1,0,0,0,0,1
890.0,8.0,5.0,1870.493,8.0,14.99,29.99,209.92,2.0,14.99,29.99,44.98,1.0,4000.0,613.0,180.0,3.0,65.0,2.0,114.0,0.0087685725,0.005012657,532.05,199.01001,0,1,0,0,1,0,0,0,0
898.0,8.0,5.0,444.81,15.0,12.99,59.99,297.87,4.0,12.99,59.99,105.96,5.0,5000.0,420.0,1.0,1.0,41.0,1.0,18.0,0.044373043,0.04126169,32.0,32.0,0,1,0,1,0,0,0,0,1
904.0,8.0,5.0,3817.3520000000003,151.0,1.0,39.99,1002.7,12.0,3.0,39.99,173.74,5.0,600.0,568.0,78.0,22.0,34.0,2.0,10.0,0.018185124,0.018185124,0.0,0.0,0,1,0,1,0,0,0,0,1
906.0,8.0,5.0,3823.135,106.0,7.99,79.99,3006.76,11.0,9.99,39.99,249.89,5.0,500.0,552.0,6.0,0.0,34.0,2.0,213.0,0.14445247,0.2502085,7.0,2.0100002,0,1,0,1,0,0,0,0,1
911.0,8.0,5.0,60.716,2.0,24.99,24.99,49.98,1.0,24.99,24.99,24.99,5.0,2400.0,517.0,40.0,96.0,47.0,1.0,21.0,0.03334074,0.03334074,50.0,50.0,0,1,0,1,0,0,0,0,1
915.0,8.0,5.0,216.613,2.0,19.99,19.99,39.98,1.0,19.99,19.99,19.99,5.0,300.0,408.0,211.0,6.0,44.0,2.0,374.0,0.04063439,0.042177763,35.0,15.0,0,1,0,1,0,0,0,0,1
917.0,8.0,5.0,299.221,4.0,29.99,29.99,119.96,1.0,29.99,29.99,29.99,1.0,3000.0,546.0,209.0,9.0,44.0,1.0,17.0,0.0023364988,0.0015873268,780.0,720.0,0,1,0,0,1,0,0,0,0
919.0,8.0,5.0,2276.48,59.0,44.99,169.95,5303.89,7.0,79.99,169.95,809.81,1.0,1400.0,545.0,45.0,5.0,35.0,1.0,19.0,0.020943383,0.02069965,49.999996,24.959995,0,1,0,1,0,0,0,0,0
921.0,8.0,5.0,1924.869,29.0,9.99,89.99,602.29,4.0,19.99,70.99,143.96,3.0,300.0,376.0,3.0,4.0,36.0,2.0,27.0,0.05531101,0.061236985,25.990002,5.99,0,1,0,1,0,0,0,0,0
923.0,8.0,5.0,1492.634,31.0,29.99,99.99,2041.18,5.0,29.99,99.99,324.87,5.0,3100.0,481.0,268.0,10.0,46.0,2.0,82.0,0.016669445,0.016669445,0.0,0.0,0,1,0,1,0,0,0,0,1
924.0,8.0,5.0,4610.29,186.0,1.0,8.39,707.33,12.0,3.0,5.0,48.0,1.0,900.0,545.0,220.0,10.0,43.0,2.0,10.0,0.06871672,0.07505629,10.0,10.0,0,1,0,1,0,0,0,0,0
931.0,8.0,5.0,4026.053,12.0,29.95,39.95,447.82,3.0,29.95,39.95,109.85,4.0,15500.0,516.0,58.0,225.0,48.0,1.0,10.0,0.0059318244,0.0075261774,159.01,159.01,0,1,0,1,0,0,0,0,0
938.0,8.0,5.0,12856.865,92.0,4.99,99.99,1545.51,18.0,7.0,79.99,319.48,1.0,2800.0,508.0,200.0,25.0,47.0,2.0,114.0,0.0025620558,0.00083402835,1099.01,0.0,0,1,0,1,0,0,0,0,0
940.0,8.0,5.0,343.01099999999997,6.0,229.99,229.99,459.98,1.0,229.99,229.99,229.99,1.0,4000.0,525.0,184.0,13.0,49.0,1.0,48.0,0.020693937,0.016669445,35.0,0.0,0,1,0,1,0,0,0,0,0
947.0,8.0,5.0,2900.47,111.0,6.96,29.95,2013.8,2.0,20.96,20.96,41.92,1.0,300.0,496.0,218.0,0.0,47.0,2.0,233.0,0.06545705,0.011772564,96.99,10.0,0,1,0,0,1,0,0,0,0
