,sessionNo,startHour,startWeekday,duration,cCount,cMinPrice,cMaxPrice,cSumPrice,bCount,bMinPrice,bMaxPrice,bSumPrice,bStep,maxVal,customerScore,accountLifetime,payments,age,address,lastOrder,cMedPrice,bMedPrice,bInterval,cInterval,new_user,onlineStatus_ n,onlineStatus_ y,availability_ completely not orderable,availability_ completely orderable,availability_ desconhecida,availability_ mainly not orderable,availability_ mainly orderable,availability_ mixed
113,114,18,7,84.277,3,9.99,14.99,39.97,3,9.99,14.99,39.97,1.0,1500.0,479.0,78.0,15.0,35.0,2.0,39.0,0.07505629221916438,0.07505629221916438,5.0,5.0,0,0,1,0,0,1,0,0,0
114,115,18,7,2022.122,28,1.0,24.99,191.93,4,3.0,24.99,60.97,1.0,4000.0,597.0,214.0,5.0,47.0,2.0,92.0,0.13444155351169243,0.06035886086368041,21.99,23.99,0,0,1,0,1,0,0,0,0
115,116,18,7,175.352,5,459.99,899.99,3519.95,1,899.99,899.99,899.99,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0014204747226523103,0.0011111234569272993,0.0,440.0,0,0,1,0,1,0,0,0,0
116,117,18,7,1866.104,22,1.0,39.99,256.95,3,7.0,14.99,31.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.08867543139771206,0.09198574220995745,7.99,38.99,0,0,1,0,1,0,0,0,0
117,118,18,7,10.742,2,59.99,59.99,119.98,1,59.99,59.99,59.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.01666944490748458,0.01666944490748458,0.0,0.0,0,0,0,0,0,1,0,0,0
118,119,18,7,125.961,2,369.99,369.99,739.98,1,369.99,369.99,369.99,3.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0027027757506959643,0.0027027757506959643,0.0,0.0,0,0,1,0,1,0,0,0,0
119,120,18,7,732.2589999999999,38,9.99,69.99,1166.62,3,19.99,29.99,79.97,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.031662241397658046,0.034054146092286734,10.0,59.99999999999999,0,0,0,0,0,1,0,0,0
120,121,18,7,746.4019999999999,14,19.99,19.99,79.96,2,19.99,19.99,39.98,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.2251125562781391,0.05002501250625313,0.0,0.0,0,0,0,0,0,1,0,0,0
121,122,18,7,1917.769,22,14.99,29.99,395.8,5,14.99,29.99,98.95,1.0,4000.0,557.0,219.0,10.0,46.0,2.0,15.0,0.05885579758176957,0.057389525164059194,14.999999999999998,14.999999999999998,0,0,0,0,0,1,0,0,0
122,123,18,7,4.35,1,3.99,3.99,3.99,1,3.99,3.99,3.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.2506265664160401,0.2506265664160401,0.0,0.0,0,0,1,0,1,0,0,0,0
123,124,18,7,2355.478,29,19.99,99.99,389.91,2,34.99,49.99,84.98,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.07665693765782311,0.023219675996213406,15.0,80.0,0,0,1,0,1,0,0,0,0
124,125,18,7,11.597999999999999,4,29.99,29.99,119.96,1,29.99,29.99,29.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.03334444814938313,0.03334444814938313,0.0,0.0,0,0,0,0,0,1,0,0,0
125,126,18,7,954.687,15,12.99,24.99,210.87,1,12.99,12.99,12.99,1.0,4000.0,609.0,310.0,5.0,58.0,2.0,27.0,0.07113387395077536,0.07698229407236336,0.0,11.999999999999998,0,0,1,0,1,0,0,0,0
126,127,18,7,12.762,1,659.99,659.99,659.99,1,659.99,659.99,659.99,1.0,500.0,525.0,9.0,5.0,65.0,1.0,174.0,0.00151517447234049,0.00151517447234049,0.0,0.0,0,0,1,0,1,0,0,0,0
127,128,18,7,45.188,2,12.99,12.99,25.98,1,12.99,12.99,12.99,2.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.07698229407236336,0.07698229407236336,0.0,0.0,0,0,1,0,1,0,0,0,0
128,129,18,7,405.87699999999995,5,29.99,39.99,99.97,1,29.99,29.99,29.99,2.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.05001500450135041,0.03334444814938313,0.0,10.000000000000004,0,0,1,0,1,0,0,0,0
129,130,18,7,1729.51,33,9.99,89.99,1006.72,3,9.99,69.99,109.97,1.0,1500.0,552.0,369.0,0.0,55.0,2.0,210.0,0.031553735763550715,0.031588922817731915,59.99999999999999,80.0,0,0,1,0,0,1,0,0,0
130,131,18,7,4567.48,76,4.99,79.99,1696.02,10,9.99,19.99,112.9,5.0,3900.0,576.0,253.0,17.0,48.0,2.0,24.0,0.04255240022216719,0.08648249458269765,9.999999999999998,75.0,0,0,1,0,1,0,0,0,0
131,132,18,7,1488.349,21,0.99,269.99,1961.9,1,269.99,269.99,269.99,5.0,300.0,513.0,1.0,0.0,44.0,1.0,6.0,0.010703909475508436,0.0037038408829956665,0.0,269.0,0,0,1,0,1,0,0,0,0
132,133,18,7,446.333,8,9.99,49.99,319.92,2,49.99,49.99,99.98,1.0,4000.0,572.0,141.0,4.0,29.0,1.0,335.0,0.025365284019392476,0.020004000800160033,0.0,40.0,0,0,1,0,1,0,0,0,0
133,134,18,7,3397.627,2,19.99,29.99,49.98,1,19.99,19.99,19.99,5.0,800.0,505.0,140.0,22.0,32.0,2.0,24.0,0.041684035014589414,0.05002501250625313,0.0,10.0,0,0,1,0,1,0,0,0,0
134,135,18,7,4250.777,72,3.99,124.95,2296.33,4,3.99,16.99,52.96,3.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.030905711391731337,0.0732425524282148,12.999999999999998,120.96000000000001,0,0,1,0,1,0,0,0,0
135,136,18,7,743.591,3,79.99,79.99,159.98,1,79.99,79.99,79.99,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.018752344043005378,0.012501562695336917,0.0,0.0,0,0,1,0,1,0,0,0,0
136,137,18,7,2424.1620000000003,23,12.99,199.99,571.31,1,14.99,14.99,14.99,2.0,600.0,581.0,51.0,9.0,25.0,1.0,63.0,0.040258353608373744,0.066711140760507,0.0,187.0,0,0,1,0,1,0,0,0,0
137,138,18,7,1403.2,33,19.99,299.99,1554.77,4,24.99,299.99,574.96,2.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.02177096787392602,0.007311239463981702,275.0,280.0,0,0,1,0,1,0,0,0,0
138,139,18,7,884.225,12,3.99,64.99,548.88,6,3.99,64.99,213.94,1.0,4000.0,70.0,109.0,0.0,45.0,2.0,454.0,0.023510961136245335,0.031606625286645186,60.99999999999999,60.99999999999999,0,0,1,0,1,0,0,0,0
139,140,18,7,645.253,12,14.99,29.99,209.9,3,19.99,29.99,69.97,1.0,600.0,498.0,35.0,1.0,57.0,1.0,202.0,0.05431312948440641,0.04689698296076286,10.0,14.999999999999998,0,0,1,0,1,0,0,0,0
140,141,18,7,141.809,5,59.95,109.95,349.75,2,59.95,59.95,119.9,2.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.013988271372464625,0.016680567139282735,0.0,50.0,0,0,1,0,1,0,0,0,0
141,142,18,7,2104.6679999999997,49,3.99,12.99,202.85,8,3.99,12.99,47.95,5.0,3100.0,512.0,346.0,30.0,61.0,2.0,14.0,0.25121413587665437,0.1564853556485355,9.0,9.0,0,0,1,0,1,0,0,0,0
142,143,18,7,2680.0609999999997,8,699.0,799.0,3795.0,1,799.0,799.0,799.0,4.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0020827492289822564,0.0012515644555694619,0.0,100.0,0,0,1,0,1,0,0,0,0
143,144,18,7,7843.099,198,1.0,159.99,2790.13,22,5.0,39.99,327.85,1.0,1800.0,464.0,100.0,11.0,39.0,2.0,34.0,0.07825958806998645,0.0768250857422832,34.99,158.99,0,0,0,0,0,1,0,0,0
144,145,18,7,656.903,20,12.99,42.7,557.22,3,12.99,29.99,55.97,1.0,1300.0,558.0,79.0,5.0,27.0,1.0,39.0,0.03414485839238522,0.047641734159123386,17.0,29.71,0,0,1,0,1,0,0,0,0
145,146,18,7,261.276,6,29.99,69.99,259.94,2,39.99,39.99,79.98,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.021956039130540853,0.025006251562890724,0.0,40.0,0,0,0,0,0,1,0,0,0
146,147,18,7,1281.464,7,349.99,449.99,2799.93,1,399.99,399.99,399.99,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0024955414800586343,0.0025000625015625393,0.0,100.0,0,0,1,0,1,0,0,0,0
147,148,18,7,1686.989,0,0.0,1.0,3.0,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
148,149,18,7,6347.2519999999995,46,3.0,99.99,844.14,3,14.99,24.99,59.97,1.0,2300.0,494.0,270.0,21.0,45.0,2.0,11.0,0.05250871128128142,0.049436192000753304,9.999999999999998,96.99,0,0,1,0,1,0,0,0,0
149,150,18,7,8846.594000000001,142,1.0,699.99,15276.84,11,12.99,399.99,951.89,1.0,600.0,581.0,34.0,0.0,44.0,2.0,74.0,0.009215518883441689,0.012614662825353184,387.0,698.99,0,0,1,0,1,0,0,0,0
150,151,18,7,463.75199999999995,18,99.99,109.99,719.93,1,99.99,99.99,99.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.025002430791882545,0.010001000100010001,0.0,10.0,0,0,0,0,0,1,0,0,0
151,152,18,7,1879.467,36,7.95,579.99,1432.47,5,7.95,18.5,66.25,1.0,600.0,581.0,51.0,9.0,25.0,1.0,63.0,0.018719356054151735,0.0749344323716748,10.55,572.04,0,0,1,0,1,0,0,0,0
152,153,18,7,2382.771,17,1.0,29.99,163.89,3,1.0,14.99,16.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.09851195105511484,0.12507817385866166,13.99,28.99,0,0,0,0,0,1,0,0,0
153,154,18,7,5.172999999999999,2,599.99,599.99,599.99,2,599.99,599.99,599.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.005000083334722245,0.005000083334722245,599.99,599.99,0,0,0,0,0,1,0,0,0
154,155,18,7,212.888,11,3.0,12.99,56.95,4,3.0,12.99,25.98,1.0,2300.0,515.0,221.0,19.0,45.0,2.0,50.0,0.14659952833195233,0.13166556945358787,9.99,9.99,0,0,0,0,0,1,0,0,0
155,156,18,7,3383.535,62,9.99,39.99,1096.5,10,14.99,39.99,230.9,1.0,4000.0,571.0,163.0,1.0,48.0,2.0,95.0,0.055462559541480785,0.04146712307604747,25.0,30.0,0,0,1,0,1,0,0,0,0
156,157,18,7,2658.861,27,9.99,29.99,605.73,4,9.99,29.99,79.96,1.0,600.0,454.0,38.0,10.0,47.0,2.0,31.0,0.04398608818138641,0.04784897124711818,20.0,20.0,0,0,1,0,1,0,0,0,0
157,158,18,7,1719.895,24,6.99,99.99,519.22,7,6.99,99.99,192.74,1.0,1400.0,503.0,220.0,13.0,45.0,2.0,39.0,0.047284372514883814,0.03947856072447188,93.0,93.0,0,0,1,0,1,0,0,0,0
158,159,18,7,3544.553,71,4.65,99.99,2305.42,4,19.99,99.99,239.92,1.0,4000.0,70.0,216.0,2.0,46.0,2.0,353.0,0.03296822049280947,0.018281220357691044,80.0,95.33999999999999,0,0,1,0,1,0,0,0,0
159,160,18,7,1545.6979999999999,12,14.99,27.99,225.89,3,14.99,27.99,59.97,1.0,600.0,449.0,7.0,1.0,41.0,1.0,39.0,0.054015557856855356,0.049897007458962896,12.999999999999998,12.999999999999998,0,0,1,0,1,0,0,0,0
160,161,18,7,0.0,3,99.99,169.0,398.98,3,99.99,169.0,398.98,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.008231017216544343,0.008231017216544343,69.01,69.01,0,0,0,0,0,1,0,0,0
161,162,18,7,590.002,12,7.99,39.95,240.81,12,7.99,39.95,240.81,5.0,4000.0,557.0,202.0,11.0,43.0,2.0,102.0,0.05229007229578822,0.05229007229578822,39.95,39.95,0,0,1,0,1,0,0,0,0
162,163,18,7,1422.0629999999999,12,12.99,199.99,1659.88,1,199.99,199.99,199.99,1.0,1600.0,530.0,100.0,5.0,53.0,2.0,229.0,0.007501312729727702,0.005000250012500625,0.0,187.0,0,0,1,0,1,0,0,0,0
163,164,18,7,236.99400000000003,12,3.99,39.99,224.88,12,3.99,39.99,224.88,1.0,600.0,531.0,75.0,3.0,53.0,2.0,7.0,0.0538116591928251,0.0538116591928251,36.0,36.0,0,0,1,0,1,0,0,0,0
164,165,18,7,2826.216,32,14.99,59.99,995.62,3,14.99,59.99,109.97,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.03225907156310811,0.02920560747663551,45.0,45.0,0,0,1,0,1,0,0,0,0
165,166,18,7,2857.985,25,19.99,599.0,908.88,3,19.99,19.99,59.97,1.0,800.0,502.0,21.0,2.0,37.0,2.0,23.0,0.033371153974504436,0.05002501250625312,0.0,579.01,0,0,1,0,1,0,0,0,0
166,167,18,7,1927.754,40,7.99,24.99,582.64,5,9.99,24.99,91.95,1.0,4000.0,519.0,53.0,12.0,25.0,1.0,103.0,0.07035080903430388,0.06227942702927134,14.999999999999998,17.0,0,0,0,0,0,1,0,0,0
167,168,18,7,2448.258,65,3.99,99.95,868.39,12,3.99,29.99,163.88,1.0,600.0,614.0,147.0,6.0,39.0,2.0,30.0,0.07340457713654239,0.06958146914381177,26.0,95.96000000000001,0,0,1,0,1,0,0,0,0
168,169,18,7,909.428,12,4.99,79.95,409.73,3,79.95,79.95,79.95,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.028820769399259885,0.03411222923418045,0.0,74.96000000000001,0,0,1,0,1,0,0,0,0
169,170,18,7,13.798,3,49.99,49.99,149.97,1,49.99,49.99,49.99,1.0,2500.0,450.0,192.0,0.0,43.0,1.0,66.0,0.020004000800160033,0.020004000800160033,0.0,0.0,0,0,0,0,0,1,0,0,0
170,171,18,7,847.663,11,9.99,34.99,314.89,1,29.99,29.99,29.99,1.0,1700.0,596.0,122.0,11.0,58.0,1.0,83.0,0.03409522216575425,0.03334444814938313,0.0,25.0,0,0,1,0,1,0,0,0,0
171,172,18,7,2742.506,36,10.99,49.99,414.8,2,10.99,14.99,25.98,1.0,600.0,70.0,18.0,2.0,28.0,2.0,391.0,0.08149810547314514,0.07750109512417024,4.0,39.0,0,0,1,0,1,0,0,0,0
172,173,18,7,758.186,22,1.0,29.99,258.93,2,5.0,29.99,34.99,1.0,2300.0,524.0,207.0,16.0,31.0,2.0,61.0,0.06185215202832402,0.04616805170821791,24.99,28.99,0,0,0,0,0,1,0,0,0
173,174,18,7,3067.637,53,4.99,59.95,833.46,9,7.99,29.99,131.92,5.0,1000.0,483.0,57.0,12.0,29.0,2.0,139.0,0.06382177619880187,0.06706223667138048,22.0,54.96,0,0,1,0,1,0,0,0,0
174,175,18,7,152.095,7,3.99,29.99,99.93,7,3.99,29.99,99.93,1.0,1100.0,511.0,160.0,4.0,39.0,2.0,82.0,0.06608137449258943,0.06608137449258943,26.0,26.0,0,0,1,0,1,0,0,0,0
175,176,18,7,3472.616,12,3.99,449.99,1037.88,5,3.99,449.99,503.95,5.0,2000.0,509.0,209.0,17.0,51.0,1.0,12.0,0.010345626533896474,0.008950970454539953,446.0,446.0,0,0,1,0,1,0,0,0,0
176,177,18,7,6410.611999999999,60,9.99,170.0,3242.7,5,9.99,39.99,107.95,1.0,800.0,482.0,51.0,15.0,27.0,2.0,31.0,0.028464523322473553,0.04516711833785004,30.0,160.01,0,0,1,0,1,0,0,0,0
177,178,18,7,1968.652,28,59.0,75.95,311.95,1,59.0,59.0,59.0,5.0,3700.0,492.0,223.0,20.0,55.0,2.0,5.0,0.08975797403430037,0.01694915254237288,0.0,16.950000000000003,0,0,1,0,1,0,0,0,0
178,179,18,7,365.721,3,9.99,24.99,59.97,1,24.99,24.99,24.99,4.0,8500.0,523.0,168.0,113.0,39.0,2.0,8.0,0.050025012506253116,0.040016006402561026,0.0,14.999999999999998,0,0,1,0,1,0,0,0,0
179,180,18,7,828.0319999999999,20,12.99,99.95,469.7,16,12.99,99.95,410.74,3.0,2700.0,564.0,219.0,12.0,45.0,2.0,84.0,0.0413401589805799,0.03955307340102076,86.96000000000001,86.96000000000001,0,0,1,0,1,0,0,0,0
180,181,18,7,2050.837,78,9.99,89.95,3287.94,7,14.99,49.95,258.85,5.0,300.0,533.0,7.0,0.0,29.0,2.0,19.0,0.02250962843172203,0.02664291640975283,34.96,79.96000000000001,0,0,1,0,1,0,0,0,0
181,182,18,7,135.61700000000002,3,49.99,49.99,149.97,1,49.99,49.99,49.99,5.0,2900.0,568.0,250.0,21.0,46.0,2.0,10.0,0.020004000800160033,0.02000400080016003,0.0,0.0,0,0,1,0,1,0,0,0,0
182,183,18,7,2421.574,165,9.99,199.0,10093.09,8,49.95,79.95,499.6,5.0,4000.0,538.0,203.0,22.0,50.0,1.0,7.0,0.01641518771504999,0.016058729066299605,30.0,189.01,0,0,1,0,1,0,0,0,0
183,184,18,7,122.945,7,19.99,49.99,244.93,1,34.99,34.99,34.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.028579594169762787,0.028579594169762787,0.0,30.000000000000004,0,0,0,0,0,1,0,0,0
184,185,18,7,3954.0809999999997,95,1.0,9.99,360.27,6,2.99,8.39,27.36,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.2687352354784124,0.21426770859591626,5.4,8.99,0,0,1,0,1,0,0,0,0
185,186,18,7,798.702,38,14.99,59.95,1013.39,13,14.99,59.95,347.79,1.0,2100.0,516.0,157.0,5.0,35.0,2.0,69.0,0.03332329462564095,0.03316903450275442,44.96,44.96,0,0,1,0,1,0,0,0,0
186,187,18,7,691.828,8,24.99,199.99,981.93,1,89.99,89.99,89.99,1.0,300.0,425.0,198.0,4.0,46.0,2.0,28.0,0.008147220270284033,0.011112345816201801,0.0,175.0,0,0,0,0,0,1,0,0,0
187,188,18,7,4643.575,200,2.99,29.99,1812.06,10,3.99,29.99,134.91,5.0,4000.0,542.0,185.0,12.0,41.0,2.0,40.0,0.10972626026988572,0.07244032124867794,26.0,27.0,0,0,1,0,1,0,0,0,0
188,189,18,7,3557.598,33,14.9,39.95,769.79,1,39.95,39.95,39.95,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.042868834357422156,0.025031289111389236,0.0,25.050000000000004,0,0,1,0,0,1,0,0,0
189,190,18,7,636.816,49,8.99,39.99,1074.51,30,8.99,39.99,678.7,1.0,1300.0,70.0,207.0,1.0,46.0,2.0,311.0,0.048587348681422074,0.048799139783129004,31.0,31.0,0,0,1,0,1,0,0,0,0
190,191,18,7,795.45,15,7.0,39.99,203.95,1,15.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.07760181645733338,0.06666666666666667,0.0,32.99,0,0,1,0,1,0,0,0,0
191,192,18,7,591.008,10,19.99,29.99,229.9,2,19.99,29.99,49.98,3.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.04391067572645007,0.04044188076030735,10.0,10.0,0,0,1,0,1,0,0,0,0
192,193,18,7,602.443,20,9.99,19.99,297.81,5,9.99,19.99,75.95,1.0,4000.0,568.0,298.0,3.0,51.0,2.0,57.0,0.0684327382219654,0.06509811215474752,9.999999999999998,9.999999999999998,0,0,1,0,1,0,0,0,0
193,194,18,7,18236.918,20,4.95,119.99,446.83,7,5.99,16.99,85.93,2.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0359684563424378,0.08040893687898454,10.999999999999998,115.03999999999999,0,0,1,0,1,0,0,0,0
194,195,18,7,475.711,4,229.99,699.99,1859.96,2,229.99,699.99,929.98,1.0,300.0,476.0,3.0,1.0,50.0,1.0,103.0,0.0020804871113823454,0.0020804871113823454,470.0,470.0,0,0,1,0,1,0,0,0,0
195,196,18,7,131.18,5,12.99,17.95,69.91,2,12.99,12.99,25.98,1.0,800.0,70.0,48.0,0.0,45.0,1.0,263.0,0.07271100173387773,0.07698229407236336,0.0,4.959999999999999,0,0,1,0,1,0,0,0,0
196,197,18,7,12316.313,66,0.99,169.99,3801.26,7,3.99,169.99,319.93,5.0,300.0,550.0,85.0,3.0,68.0,1.0,137.0,0.016969445127348395,0.019500835144461624,166.0,169.0,0,0,1,0,1,0,0,0,0
197,198,18,7,1504.338,19,14.99,17.99,225.86,3,14.99,17.99,47.97,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.08133287326859565,0.0645577792123951,2.9999999999999982,2.9999999999999982,0,0,0,0,0,1,0,0,0
198,199,18,7,7753.943,8,1.0,20.0,65.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.12307692307692308,1.0,0.0,19.0,0,0,0,0,0,1,0,0,0
199,200,18,7,395.345,11,9.99,39.99,201.85,10,9.99,39.99,185.9,1.0,5000.0,557.0,183.0,10.0,48.0,1.0,13.0,0.052244350180938016,0.05099165347145808,30.0,30.0,0,0,1,0,1,0,0,0,0
200,201,18,7,552.884,19,39.99,150.0,1279.46,1,39.99,39.99,39.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.01485001485001485,0.02500625156289072,0.0,110.00999999999999,0,0,0,0,0,1,0,0,0
201,202,18,7,742.8810000000001,11,399.99,559.99,4419.91,1,499.99,499.99,499.99,2.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.002488738458475399,0.002000040000800016,0.0,160.0,0,0,1,0,1,0,0,0,0
202,203,18,7,515.573,15,19.99,24.99,275.88,2,19.99,24.99,44.98,1.0,600.0,496.0,143.0,3.0,39.0,2.0,12.0,0.05339478417266187,0.04617515776512236,5.0,5.0,0,0,0,0,0,1,0,0,0
203,204,18,7,1290.537,11,1.0,59.95,194.82,5,3.99,59.95,68.93,5.0,1200.0,543.0,83.0,21.0,25.0,2.0,90.0,0.052201012855473294,0.0640982641295679,55.96,58.95,0,1,0,0,1,0,0,0,0
204,205,18,7,254.717,3,99.99,139.99,339.97,1,99.99,99.99,99.99,4.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.009017206469435768,0.010001000100010001,0.0,40.000000000000014,0,0,1,0,1,0,0,0,0
205,206,18,7,2993.198,97,4.9,79.99,1020.62,19,6.99,79.99,359.81,1.0,4000.0,614.0,192.0,9.0,45.0,1.0,196.0,0.10504660826357255,0.058784106790364866,73.0,75.08999999999999,0,0,1,0,1,0,0,0,0
206,207,18,7,4275.754,20,14.99,64.99,379.87,5,14.99,64.99,140.95,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.05269153707216474,0.03504052266895749,49.99999999999999,49.99999999999999,0,0,1,0,1,0,0,0,0
207,208,18,7,289.664,3,19.99,22.99,65.97,1,22.99,22.99,22.99,1.0,300.0,557.0,2.0,1.0,50.0,2.0,71.0,0.04496402877697842,0.04349717268377556,0.0,3.0,0,0,1,0,1,0,0,0,0
208,209,18,7,403.707,5,19.99,249.99,519.96,1,19.99,19.99,19.99,1.0,800.0,575.0,72.0,3.0,42.0,2.0,45.0,0.009616124317255172,0.05002501250625313,0.0,230.0,0,0,0,0,0,1,0,0,0
209,210,18,7,5531.476,127,1.0,27.99,991.8,9,5.0,10.0,70.0,1.0,2500.0,526.0,111.0,24.0,33.0,2.0,33.0,0.12678213515864314,0.1267605633802817,5.0,26.99,0,0,1,0,1,0,0,0,0
210,211,18,7,4447.623,40,9.99,79.95,1144.58,7,9.99,59.99,199.93,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.032404145714841494,0.03249377650189727,50.0,69.96000000000001,0,0,1,0,1,0,0,0,0
211,212,18,7,0.0,3,99.99,169.0,398.98,3,99.99,169.0,398.98,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.007812906922235532,0.007812906922235532,69.01,69.01,0,0,0,0,0,1,0,0,0
212,213,18,7,6286.581999999999,158,5.0,69.99,3383.96,8,9.99,29.99,164.74,3.0,4000.0,508.0,105.0,10.0,35.0,2.0,7.0,0.047918390534882865,0.04562857292704673,20.0,64.99,0,0,1,0,1,0,0,0,0
213,214,18,7,734.288,10,17.99,49.99,223.9,3,17.99,19.99,57.97,5.0,800.0,571.0,216.0,5.0,57.0,1.0,80.0,0.04349717268377555,0.051455034017494704,2.0,32.0,0,0,1,0,1,0,0,0,0
214,215,18,7,5819.204000000001,23,7.99,44.99,549.77,9,9.99,44.99,247.91,3.0,12000.0,529.0,124.0,17.0,51.0,2.0,67.0,0.041548199985335925,0.038221804069152064,35.0,37.0,0,0,1,0,1,0,0,0,0
215,216,18,7,3801.425,31,199.99,599.99,12529.69,4,399.99,449.99,1749.96,5.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0024833679320388825,0.00229245021289377,50.0,400.0,0,0,1,0,1,0,0,0,0
216,217,18,7,410.62800000000004,4,49.99,49.99,199.96,2,49.99,49.99,99.98,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.02000400080016003,0.02000400080016003,0.0,0.0,0,0,1,0,1,0,0,0,0
217,218,18,7,1978.7279999999998,7,7.99,79.99,205.98,2,7.99,59.0,66.99,1.0,1500.0,480.0,9.0,2.0,46.0,2.0,71.0,0.03103202646185529,0.024721323265012585,51.01,72.0,0,0,1,0,1,0,0,0,0
218,219,18,7,548.739,7,29.95,85.0,324.87,1,49.99,49.99,49.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.021547080370609782,0.020004000800160033,0.0,55.05,0,0,0,0,0,1,0,0,0
219,220,18,7,572.365,12,129.99,149.99,1759.88,1,149.99,149.99,149.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.00681864672591313,0.006667111140742716,0.0,20.0,0,0,0,0,0,1,0,0,0
220,221,18,7,181.56099999999998,4,139.99,249.99,639.97,1,249.99,249.99,249.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.006250292982483554,0.004000160006400256,0.0,110.0,0,0,1,0,1,0,0,0,0
221,222,18,7,292.315,4,59.95,59.95,239.8,1,59.95,59.95,59.95,1.0,1000.0,444.0,19.0,6.0,29.0,1.0,13.0,0.016680567139282735,0.016680567139282735,0.0,0.0,0,0,1,0,1,0,0,0,0
222,223,18,7,47.391000000000005,2,299.99,299.99,599.98,1,299.99,299.99,299.99,1.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0033334444481482716,0.0033334444481482716,0.0,0.0,0,0,1,0,1,0,0,0,0
223,224,18,7,62.151,4,19.99,19.99,79.96,1,19.99,19.99,19.99,1.0,900.0,538.0,72.0,3.0,47.0,1.0,71.0,0.05002501250625313,0.05002501250625313,0.0,0.0,0,0,0,0,0,1,0,0,0
224,225,18,7,1013.94,3,14.99,44.99,104.97,1,44.99,44.99,44.99,1.0,900.0,70.0,44.0,1.0,48.0,1.0,538.0,0.02778549597110308,0.02222716159146477,0.0,30.0,0,0,1,0,1,0,0,0,0
225,226,18,7,177.852,3,149.0,149.0,298.0,1,149.0,149.0,149.0,1.0,500.0,471.0,17.0,8.0,42.0,1.0,25.0,0.010067114093959731,0.006711409395973154,0.0,0.0,0,0,1,0,1,0,0,0,0
226,227,18,7,2529.641,34,29.99,389.99,2544.5,6,34.99,99.99,344.9,1.0,1700.0,552.0,155.0,8.0,42.0,2.0,253.0,0.013871034859846098,0.01795084590109344,65.0,360.0,0,0,1,0,1,0,0,0,0
227,228,18,7,786.812,13,7.49,12.99,127.37,3,8.99,12.99,30.97,1.0,4000.0,525.0,221.0,8.0,43.0,2.0,15.0,0.10393304523822547,0.09868884816015791,4.0,5.5,0,0,1,0,1,0,0,0,0
