sessionNo|startHour|startWeekday|duration|cCount|cMinPrice|cMaxPrice|cSumPrice|bCount|bMinPrice|bMaxPrice|bSumPrice|bStep|onlineStatus|availability|customerNo|maxVal|customerScore|accountLifetime|payments|age|address|lastOrder
20|18|7|883.442|25|17.99|139.99|1943.75|8|17.99|139.99|563.92|1|y|completely orderable|?|?|?|?|?|?|?|?
20|18|7|936.578|26|17.99|139.99|1943.75|9|17.99|139.99|563.92|?|?|?|?|?|?|?|?|?|?|?
20|18|7|961.484|27|17.99|139.99|1943.75|10|17.99|139.99|563.92|?|?|?|?|?|?|?|?|?|?|?
20|18|7|971.662|27|17.99|139.99|1943.75|10|17.99|139.99|563.92|2|y|completely orderable|?|?|?|?|?|?|?|?
20|18|7|1028.532|27|17.99|139.99|1943.75|10|17.99|139.99|563.92|2|y|completely orderable|?|?|?|?|?|?|?|?
20|18|7|1067.193|27|17.99|139.99|1943.75|10|17.99|139.99|563.92|2|y|completely orderable|?|?|?|?|?|?|?|?
20|18|7|1100.188|27|17.99|139.99|1943.75|10|17.99|139.99|563.92|?|y|completely orderable|?|?|?|?|?|?|?|?
21|18|7|15.81|3|199.0|199.0|398.0|1|199.0|199.0|199.0|?|?|?|?|?|?|?|?|?|?|?
21|18|7|165.832|9|99.0|199.0|696.0|1|199.0|199.0|199.0|1|y|completely orderable|?|?|?|?|?|?|?|?
21|18|7|187.864|9|99.0|199.0|696.0|1|199.0|199.0|199.0|1|y|completely orderable|?|?|?|?|?|?|?|?
21|18|7|209.777|9|99.0|199.0|696.0|1|199.0|199.0|199.0|1|y|?|?|?|?|?|?|?|?|?
22|18|7|844.231|11|14.99|19.99|184.9|1|17.99|17.99|17.99|?|?|?|?|?|?|?|?|?|?|?
22|18|7|1067.772|16|9.99|19.99|224.86|2|9.99|17.99|27.98|?|?|?|?|?|?|?|?|?|?|?
22|18|7|1151.965|16|9.99|19.99|224.86|2|9.99|17.99|27.98|2|y|completely orderable|?|?|?|?|?|?|?|?
22|18|7|1315.147|16|9.99|19.99|224.86|2|9.99|17.99|27.98|2|y|completely orderable|?|?|?|?|?|?|?|?
22|18|7|1395.358|16|9.99|19.99|224.86|2|9.99|17.99|27.98|?|y|completely orderable|?|?|?|?|?|?|?|?
23|18|7|36.926|3|19.99|19.99|59.97|1|19.99|19.99|19.99|?|?|?|5985|3600|588|357|10|61|1|24
23|18|7|80.824|3|19.99|19.99|59.97|1|19.99|19.99|19.99|3|y|completely orderable|5985|3600|588|357|10|61|1|24
23|18|7|108.686|4|19.99|19.99|79.96|1|19.99|19.99|19.99|1|y|completely orderable|5985|3600|588|357|10|61|1|24
23|18|7|130.832|4|19.99|19.99|79.96|1|19.99|19.99|19.99|1|y|?|5985|3600|588|357|10|61|1|24
23|18|7|354.483|14|9.99|19.99|249.86|2|19.99|19.99|39.98|?|?|?|5985|3600|588|357|10|61|1|24
23|18|7|776.441|17|9.99|19.99|288.83|3|12.99|19.99|52.97|?|?|?|5985|3600|588|357|10|61|1|24
23|18|7|968.491|21|9.99|24.99|358.79|4|12.99|24.99|77.96|?|?|?|5985|3600|588|357|10|61|1|24
23|18|7|1059.218|24|4.99|24.99|373.76|5|4.99|24.99|82.95|?|?|?|5985|3600|588|357|10|61|1|24
23|18|7|2518.864|40|4.99|24.99|567.69|6|4.99|24.99|102.94|?|?|?|5985|3600|588|357|10|61|1|24
23|18|7|2563.471|40|4.99|24.99|567.69|6|4.99|24.99|102.94|1|y|completely orderable|5985|3600|588|357|10|61|1|24
23|18|7|2618.907|40|4.99|24.99|567.69|6|4.99|24.99|102.94|3|y|completely orderable|5985|3600|588|357|10|61|1|24
23|18|7|2642.768|40|4.99|24.99|567.69|6|4.99|24.99|102.94|4|y|completely orderable|5985|3600|588|357|10|61|1|24
23|18|7|2662.554|40|4.99|24.99|567.69|6|4.99|24.99|102.94|5|y|completely orderable|5985|3600|588|357|10|61|1|24
23|18|7|2693.914|40|4.99|24.99|567.69|6|4.99|24.99|102.94|3|y|completely orderable|5985|3600|588|357|10|61|1|24
23|18|7|2770.187|40|4.99|24.99|567.69|6|4.99|24.99|102.94|3|y|completely orderable|5985|3600|588|357|10|61|1|24
23|18|7|2786.961|40|4.99|24.99|567.69|6|4.99|24.99|102.94|4|y|completely orderable|5985|3600|588|357|10|61|1|24
23|18|7|2798.544|40|4.99|24.99|567.69|6|4.99|24.99|102.94|5|y|completely orderable|5985|3600|588|357|10|61|1|24
24|18|7|1291.75|47|3.0|44.99|630.74|1|9.99|9.99|9.99|?|?|?|?|?|?|?|?|?|?|?
25|18|7|1034.259|15|9.99|329.99|1439.89|1|29.99|29.99|29.99|?|?|?|?|?|?|?|?|?|?|?
25|18|7|1109.865|17|9.99|329.99|1469.87|2|14.99|29.99|44.98|?|?|?|?|?|?|?|?|?|?|?
25|18|7|1177.269|19|9.99|329.99|1509.85|3|14.99|29.99|64.97|?|?|?|?|?|?|?|?|?|?|?
26|18|7|33.44|5|49.99|49.99|249.95|1|49.99|49.99|49.99|?|?|?|?|?|?|?|?|?|?|?
27|18|7|675.452|16|1.0|10.0|76.0|1|10.0|10.0|10.0|?|?|?|25055|300|520|14|0|41|2|63
27|18|7|866.78|29|1.0|34.99|230.99|2|10.0|10.0|20.0|?|?|?|25055|300|520|14|0|41|2|63
27|18|7|1151.864|35|1.0|34.99|320.99|3|10.0|15.0|35.0|?|?|?|25055|300|520|14|0|41|2|63
27|18|7|1461.503|43|1.0|34.99|460.97|4|10.0|20.0|55.0|?|?|?|25055|300|520|14|0|41|2|63
27|18|7|1509.69|45|1.0|34.99|500.97|5|10.0|20.0|75.0|?|?|?|25055|300|520|14|0|41|2|63
27|18|7|2558.267|54|1.0|69.99|612.91|6|9.99|20.0|84.99|?|?|?|25055|300|520|14|0|41|2|63
27|18|7|2656.314|56|1.0|69.99|672.89|7|9.99|29.99|114.98|?|?|?|25055|300|520|14|0|41|2|63
27|18|7|2838.576|59|1.0|69.99|738.86|8|9.99|29.99|132.97|?|?|?|25055|300|520|14|0|41|2|63
27|18|7|4260.387|61|1.0|69.99|776.84|8|9.99|29.99|132.97|1|y|completely orderable|25055|300|520|14|0|41|2|63
27|18|7|4349.512|61|1.0|69.99|776.84|8|9.99|29.99|132.97|2|y|completely orderable|25055|300|520|14|0|41|2|63
27|18|7|4420.106|61|1.0|69.99|776.84|8|9.99|29.99|132.97|2|y|completely orderable|25055|300|520|14|0|41|2|63
27|18|7|4472.142|61|1.0|69.99|776.84|8|9.99|29.99|132.97|?|y|completely orderable|25055|300|520|14|0|41|2|63
27|18|7|4492.827|61|1.0|69.99|776.84|8|9.99|29.99|132.97|4|y|completely orderable|25055|300|520|14|0|41|2|63
27|18|7|4531.221|61|1.0|69.99|776.84|8|9.99|29.99|132.97|?|y|completely orderable|25055|300|520|14|0|41|2|63
27|18|7|4545.521|61|1.0|69.99|776.84|8|9.99|29.99|132.97|4|y|completely orderable|25055|300|520|14|0|41|2|63
27|18|7|4557.034|61|1.0|69.99|776.84|8|9.99|29.99|132.97|?|y|completely orderable|25055|300|520|14|0|41|2|63
28|18|7|0.0|1|49.99|49.99|49.99|1|49.99|49.99|49.99|?|?|?|?|?|?|?|?|?|?|?
28|18|7|7.261|1|49.99|49.99|49.99|1|49.99|49.99|49.99|1|y|completely orderable|?|?|?|?|?|?|?|?
28|18|7|20.853|1|49.99|49.99|49.99|1|49.99|49.99|49.99|2|y|completely orderable|?|?|?|?|?|?|?|?
28|18|7|37.976|1|49.99|49.99|49.99|1|49.99|49.99|49.99|3|y|completely orderable|?|?|?|?|?|?|?|?
28|18|7|50.757|1|49.99|49.99|49.99|1|49.99|49.99|49.99|4|y|completely orderable|?|?|?|?|?|?|?|?
28|18|7|62.605|1|49.99|49.99|49.99|1|49.99|49.99|49.99|5|y|completely orderable|?|?|?|?|?|?|?|?
29|18|7|173.654|5|19.99|19.99|79.96|1|19.99|19.99|19.99|?|?|?|?|?|?|?|?|?|?|?
29|18|7|213.224|8|19.99|19.99|139.93|2|19.99|19.99|39.98|?|?|?|?|?|?|?|?|?|?|?
29|18|7|517.826|13|19.99|20.0|239.89|2|19.99|19.99|39.98|1|y|completely orderable|?|?|?|?|?|?|?|?
29|18|7|533.14|13|19.99|20.0|239.89|2|19.99|19.99|39.98|2|y|completely orderable|?|?|?|?|?|?|?|?
29|18|7|846.463|14|19.99|20.0|259.88|3|19.99|19.99|59.97|?|?|?|?|?|?|?|?|?|?|?
29|18|7|846.463|15|19.99|20.0|279.87|4|19.99|19.99|79.96|?|?|?|?|?|?|?|?|?|?|?
29|18|7|851.768|15|19.99|20.0|279.87|4|19.99|19.99|79.96|1|y|completely orderable|?|?|?|?|?|?|?|?
29|18|7|874.942|15|19.99|20.0|279.87|4|19.99|19.99|79.96|?|y|completely orderable|?|?|?|?|?|?|?|?
30|18|7|772.905|3|9.99|9.99|29.97|1|9.99|9.99|9.99|?|?|?|?|?|?|?|?|?|?|?
30|18|7|886.691|16|9.99|9.99|159.84|2|9.99|9.99|19.98|?|?|?|?|?|?|?|?|?|?|?
30|18|7|1035.415|20|9.99|9.99|189.81|3|9.99|9.99|29.97|?|?|?|?|?|?|?|?|?|?|?
30|18|7|1058.318|20|9.99|9.99|189.81|3|9.99|9.99|29.97|2|y|completely orderable|?|?|?|?|?|?|?|?
30|18|7|1078.297|20|9.99|9.99|189.81|3|9.99|9.99|29.97|2|y|completely orderable|?|?|?|?|?|?|?|?
30|18|7|1098.047|20|9.99|9.99|189.81|3|9.99|9.99|29.97|1|y|completely orderable|?|?|?|?|?|?|?|?
30|18|7|1294.553|20|9.99|9.99|189.81|3|9.99|9.99|29.97|2|y|completely orderable|?|?|?|?|?|?|?|?
30|18|7|2117.586|20|9.99|9.99|189.81|3|9.99|9.99|29.97|1|y|completely orderable|?|?|?|?|?|?|?|?
31|18|7|93.151|8|29.99|29.99|239.92|1|29.99|29.99|29.99|?|?|?|25056|2700|603|231|5|48|1|129
31|18|7|124.965|8|29.99|29.99|239.92|1|29.99|29.99|29.99|1|y|completely orderable|25056|2700|603|231|5|48|1|129
31|18|7|161.097|8|29.99|29.99|239.92|1|29.99|29.99|29.99|1|y|completely orderable|25056|2700|603|231|5|48|1|129
31|18|7|182.343|10|29.99|29.99|299.9|2|29.99|29.99|59.98|?|?|?|25056|2700|603|231|5|48|1|129
31|18|7|260.658|15|29.99|59.95|599.65|3|29.99|59.95|119.93|?|?|?|25056|2700|603|231|5|48|1|129
31|18|7|406.448|17|17.99|59.95|635.63|4|17.99|59.95|137.92|?|?|?|25056|2700|603|231|5|48|1|129
31|18|7|446.493|21|17.99|59.95|707.59|5|17.99|59.95|155.91|?|?|?|25056|2700|603|231|5|48|1|129
31|18|7|505.644|21|17.99|59.95|707.59|5|17.99|59.95|155.91|2|y|completely orderable|25056|2700|603|231|5|48|1|129
31|18|7|515.976|21|17.99|59.95|707.59|5|17.99|59.95|155.91|1|y|completely orderable|25056|2700|603|231|5|48|1|129
31|18|7|608.147|26|17.99|59.95|957.54|6|17.99|59.95|205.9|?|?|?|25056|2700|603|231|5|48|1|129
31|18|7|984.656|26|17.99|59.95|957.54|6|17.99|59.95|205.9|2|y|completely orderable|25056|2700|603|231|5|48|1|129
31|18|7|1032.847|26|17.99|59.95|957.54|6|17.99|59.95|205.9|1|y|completely orderable|25056|2700|603|231|5|48|1|129
31|18|7|2392.517|29|17.99|59.95|1077.39|6|17.99|59.95|205.9|1|y|completely orderable|25056|2700|603|231|5|48|1|129
31|18|7|2407.835|29|17.99|59.95|1077.39|6|17.99|59.95|205.9|1|y|completely orderable|25056|2700|603|231|5|48|1|129
31|18|7|2435.963|29|17.99|59.95|1077.39|6|17.99|59.95|205.9|1|y|completely orderable|25056|2700|603|231|5|48|1|129
31|18|7|2469.028|31|17.99|59.95|1177.37|7|17.99|59.95|255.89|?|?|?|25056|2700|603|231|5|48|1|129
31|18|7|2483.971|31|17.99|59.95|1177.37|7|17.99|59.95|255.89|1|y|completely orderable|25056|2700|603|231|5|48|1|129
31|18|7|2515.682|31|17.99|59.95|1177.37|7|17.99|59.95|255.89|1|y|completely orderable|25056|2700|603|231|5|48|1|129
31|18|7|2561.675|31|17.99|59.95|1177.37|7|17.99|59.95|255.89|2|y|completely orderable|25056|2700|603|231|5|48|1|129
31|18|7|2619.043|31|17.99|59.95|1177.37|7|17.99|59.95|255.89|1|y|completely orderable|25056|2700|603|231|5|48|1|129
31|18|7|2636.402|31|17.99|59.95|1177.37|7|17.99|59.95|255.89|2|y|completely orderable|25056|2700|603|231|5|48|1|129
31|18|7|2673.658|31|17.99|59.95|1177.37|7|17.99|59.95|255.89|3|y|completely orderable|25056|2700|603|231|5|48|1|129
31|18|7|2861.955|31|17.99|59.95|1177.37|7|17.99|59.95|255.89|4|y|completely orderable|25056|2700|603|231|5|48|1|129
31|18|7|2874.579|31|17.99|59.95|1177.37|7|17.99|59.95|255.89|5|y|completely orderable|25056|2700|603|231|5|48|1|129
32|18|7|336.183|9|19.99|19.99|39.98|1|19.99|19.99|19.99|?|?|?|25057|1000|552|45|43|33|1|7
32|18|7|367.381|9|19.99|19.99|39.98|1|19.99|19.99|19.99|1|y|completely orderable|25057|1000|552|45|43|33|1|7
32|18|7|549.334|12|0.0|19.99|49.96|2|4.99|19.99|24.98|?|?|?|25057|1000|552|45|43|33|1|7
32|18|7|763.64|18|0.0|19.99|73.96|3|4.99|19.99|36.98|?|?|?|25057|1000|552|45|43|33|1|7
32|18|7|835.04|18|0.0|19.99|73.96|3|4.99|19.99|36.98|1|y|completely orderable|25057|1000|552|45|43|33|1|7
32|18|7|888.457|19|0.0|19.99|73.96|4|4.99|19.99|36.98|?|?|?|25057|1000|552|45|43|33|1|7
32|18|7|888.457|20|0.0|19.99|73.96|5|0.0|19.99|36.98|?|?|?|25057|1000|552|45|43|33|1|7
32|18|7|892.728|20|0.0|19.99|73.96|5|0.0|19.99|36.98|1|y|mainly orderable|25057|1000|552|45|43|33|1|7
32|18|7|906.118|20|0.0|19.99|73.96|5|0.0|19.99|36.98|1|y|completely orderable|25057|1000|552|45|43|33|1|7
32|18|7|932.273|20|0.0|19.99|73.96|5|0.0|19.99|36.98|2|y|completely orderable|25057|1000|552|45|43|33|1|7
32|18|7|979.334|20|0.0|19.99|73.96|5|0.0|19.99|36.98|?|y|completely orderable|25057|1000|552|45|43|33|1|7
32|18|7|985.094|20|0.0|19.99|73.96|5|0.0|19.99|36.98|4|y|completely orderable|25057|1000|552|45|43|33|1|7
32|18|7|1061.73|20|0.0|19.99|73.96|5|0.0|19.99|36.98|4|y|completely orderable|25057|1000|552|45|43|33|1|7
32|18|7|1087.098|20|0.0|19.99|73.96|5|0.0|19.99|36.98|?|y|completely orderable|25057|1000|552|45|43|33|1|7
33|18|7|153.256|14|12.99|39.95|293.7|1|12.99|12.99|12.99|?|?|?|25058|1700|70|165|2|51|2|362
33|18|7|225.343|20|12.99|39.95|418.64|2|12.99|19.99|32.98|?|?|?|25058|1700|70|165|2|51|2|362
33|18|7|278.681|26|7.0|39.95|499.61|3|7.0|19.99|39.98|?|?|?|25058|1700|70|165|2|51|2|362
33|18|7|310.693|29|7.0|39.95|589.58|4|7.0|29.99|69.97|?|?|?|25058|1700|70|165|2|51|2|362
33|18|7|1279.43|68|7.0|39.95|1265.71|5|7.0|29.99|82.96|?|?|?|25058|1700|70|165|2|51|2|362
33|18|7|1325.314|73|7.0|39.95|1330.66|6|7.0|29.99|95.95|?|?|?|25058|1700|70|165|2|51|2|362
33|18|7|1448.989|81|7.0|39.95|1469.58|7|7.0|29.99|115.94|?|?|?|25058|1700|70|165|2|51|2|362
33|18|7|6793.744|108|7.0|39.99|2117.31|8|7.0|39.99|155.93|?|?|?|25058|1700|70|165|2|51|2|362
33|18|7|7038.84|112|7.0|39.99|2207.27|9|7.0|39.99|175.92|?|?|?|25058|1700|70|165|2|51|2|362
33|18|7|7053.445|115|7.0|39.99|2267.24|10|7.0|39.99|195.91|?|?|?|25058|1700|70|165|2|51|2|362
33|18|7|7204.259|121|7.0|39.99|2382.18|11|7.0|39.99|215.9|?|?|?|25058|1700|70|165|2|51|2|362
33|18|7|7214.561|124|7.0|39.99|2442.15|12|7.0|39.99|235.89|?|?|?|25058|1700|70|165|2|51|2|362
33|18|7|7738.246|127|7.0|169.95|2832.0|12|7.0|39.99|235.89|1|y|mainly orderable|25058|1700|70|165|2|51|2|362
33|18|7|7797.202|130|7.0|169.95|2891.97|13|7.0|39.99|255.88|?|?|?|25058|1700|70|165|2|51|2|362
33|18|7|7813.901|130|7.0|169.95|2891.97|13|7.0|39.99|255.88|1|y|mainly orderable|25058|1700|70|165|2|51|2|362
33|18|7|7828.686|131|7.0|169.95|2911.96|13|7.0|39.99|255.88|1|y|mainly orderable|25058|1700|70|165|2|51|2|362
33|18|7|7843.451|131|7.0|169.95|2911.96|13|7.0|39.99|255.88|1|y|mainly orderable|25058|1700|70|165|2|51|2|362
33|18|7|7890.354|131|7.0|169.95|2911.96|13|7.0|39.99|255.88|2|y|completely orderable|25058|1700|70|165|2|51|2|362
33|18|7|7919.255|131|7.0|169.95|2911.96|13|7.0|39.99|255.88|2|y|completely orderable|25058|1700|70|165|2|51|2|362
33|18|7|7945.024|131|7.0|169.95|2911.96|13|7.0|39.99|255.88|?|y|completely orderable|25058|1700|70|165|2|51|2|362
34|18|7|1.715|2|29.99|29.99|59.98|1|29.99|29.99|29.99|?|?|?|6205|1600|436|27|29|51|2|52
34|18|7|181.681|16|29.99|149.95|1619.45|2|29.99|149.95|179.94|?|?|?|6205|1600|436|27|29|51|2|52
34|18|7|368.799|27|5.95|149.95|1710.23|3|5.95|149.95|185.89|?|?|?|6205|1600|436|27|29|51|2|52
34|18|7|385.311|30|5.95|149.95|1728.08|4|5.95|149.95|191.84|?|?|?|6205|1600|436|27|29|51|2|52
34|18|7|424.756|33|5.95|149.95|1745.93|5|5.95|149.95|197.79|?|?|?|6205|1600|436|27|29|51|2|52
34|18|7|668.861|38|5.95|799.99|3371.84|6|5.95|799.99|997.78|?|?|?|6205|1600|436|27|29|51|2|52
34|18|7|883.654|46|5.95|799.99|3521.8|7|5.95|799.99|1037.77|?|?|?|6205|1600|436|27|29|51|2|52
34|18|7|894.322|46|5.95|799.99|3521.8|7|5.95|799.99|1037.77|1|y|completely orderable|6205|1600|436|27|29|51|2|52
34|18|7|926.787|46|5.95|799.99|3521.8|7|5.95|799.99|1037.77|1|y|completely orderable|6205|1600|436|27|29|51|2|52
34|18|7|933.991|46|5.95|799.99|3521.8|7|5.95|799.99|1037.77|1|y|completely orderable|6205|1600|436|27|29|51|2|52
34|18|7|955.487|46|5.95|799.99|3521.8|7|5.95|799.99|1037.77|1|y|completely orderable|6205|1600|436|27|29|51|2|52
34|18|7|1054.284|47|5.95|799.99|3561.79|7|5.95|799.99|1037.77|1|y|completely orderable|6205|1600|436|27|29|51|2|52
34|18|7|1074.48|47|5.95|799.99|3561.79|7|5.95|799.99|1037.77|1|y|completely orderable|6205|1600|436|27|29|51|2|52
34|18|7|1264.035|47|5.95|799.99|3561.79|7|5.95|799.99|1037.77|2|y|completely orderable|6205|1600|436|27|29|51|2|52
35|18|7|1834.366|15|249.99|379.99|4506.88|1|249.99|249.99|249.99|?|?|?|?|?|?|?|?|?|?|?
35|18|7|2025.251|17|39.99|379.99|4586.86|2|39.99|249.99|289.98|?|?|?|?|?|?|?|?|?|?|?
35|18|7|2082.371|17|39.99|379.99|4586.86|2|39.99|249.99|289.98|2|y|completely orderable|?|?|?|?|?|?|?|?
35|18|7|2316.604|17|39.99|379.99|4586.86|2|39.99|249.99|289.98|?|y|completely orderable|?|?|?|?|?|?|?|?
35|18|7|2341.558|17|39.99|379.99|4586.86|2|39.99|249.99|289.98|4|y|completely orderable|?|?|?|?|?|?|?|?
35|18|7|2492.864|17|39.99|379.99|4586.86|2|39.99|249.99|289.98|?|y|completely orderable|?|?|?|?|?|?|?|?
36|18|7|29.133|3|14.99|14.99|44.97|1|14.99|14.99|14.99|?|?|?|24636|2500|558|224|7|57|1|82
36|18|7|154.47|5|14.99|24.99|94.95|1|14.99|14.99|14.99|3|y|completely orderable|24636|2500|558|224|7|57|1|82
36|18|7|219.987|5|14.99|24.99|94.95|1|14.99|14.99|14.99|1|y|completely orderable|24636|2500|558|224|7|57|1|82
36|18|7|246.97|8|14.99|24.99|169.92|2|14.99|24.99|39.98|?|?|?|24636|2500|558|224|7|57|1|82
36|18|7|255.481|8|14.99|24.99|169.92|2|14.99|24.99|39.98|1|y|completely orderable|24636|2500|558|224|7|57|1|82
36|18|7|272.804|8|14.99|24.99|169.92|2|14.99|24.99|39.98|3|y|completely orderable|24636|2500|558|224|7|57|1|82
36|18|7|314.765|8|14.99|24.99|169.92|2|14.99|24.99|39.98|4|y|completely orderable|24636|2500|558|224|7|57|1|82
37|18|7|453.066|2|3.99|59.99|63.98|1|3.99|3.99|3.99|?|?|?|?|?|?|?|?|?|?|?
37|18|7|458.56|2|3.99|59.99|63.98|1|3.99|3.99|3.99|1|y|completely orderable|?|?|?|?|?|?|?|?
37|18|7|568.133|3|3.99|59.99|67.97|2|3.99|3.99|7.98|?|?|?|?|?|?|?|?|?|?|?
37|18|7|573.406|3|3.99|59.99|67.97|2|3.99|3.99|7.98|1|y|completely orderable|?|?|?|?|?|?|?|?
37|18|7|930.823|3|3.99|59.99|67.97|2|3.99|3.99|7.98|1|y|completely orderable|?|?|?|?|?|?|?|?
37|18|7|1179.101|12|3.99|59.99|170.89|3|3.99|9.99|17.97|?|?|?|?|?|?|?|?|?|?|?
37|18|7|1870.409|26|3.99|59.99|230.82|4|3.99|9.99|27.96|?|?|?|?|?|?|?|?|?|?|?
37|18|7|1898.703|26|3.99|59.99|230.82|4|3.99|9.99|27.96|1|y|mainly orderable|?|?|?|?|?|?|?|?
37|18|7|1931.172|27|3.99|59.99|240.81|4|3.99|9.99|27.96|1|y|mainly orderable|?|?|?|?|?|?|?|?
37|18|7|1962.816|27|3.99|59.99|240.81|4|3.99|9.99|27.96|1|y|completely orderable|?|?|?|?|?|?|?|?
37|18|7|1979.069|27|3.99|59.99|240.81|4|3.99|9.99|27.96|2|y|completely orderable|?|?|?|?|?|?|?|?
37|18|7|2064.698|27|3.99|59.99|240.81|4|3.99|9.99|27.96|2|y|completely orderable|?|?|?|?|?|?|?|?
37|18|7|2100.962|27|3.99|59.99|240.81|4|3.99|9.99|27.96|3|y|completely orderable|?|?|?|?|?|?|?|?
37|18|7|2116.872|27|3.99|59.99|240.81|4|3.99|9.99|27.96|4|y|completely orderable|?|?|?|?|?|?|?|?
37|18|7|2132.185|27|3.99|59.99|240.81|4|3.99|9.99|27.96|5|y|completely orderable|?|?|?|?|?|?|?|?
38|18|7|789.532|14|39.99|129.99|1394.86|1|129.99|129.99|129.99|?|?|?|25059|1400|467|53|8|45|2|54
38|18|7|800.731|14|39.99|129.99|1394.86|1|129.99|129.99|129.99|2|y|completely orderable|25059|1400|467|53|8|45|2|54
38|18|7|814.42|14|39.99|129.99|1394.86|1|129.99|129.99|129.99|3|y|completely orderable|25059|1400|467|53|8|45|2|54
38|18|7|862.826|14|39.99|129.99|1394.86|1|129.99|129.99|129.99|4|y|completely orderable|25059|1400|467|53|8|45|2|54
38|18|7|889.251|14|39.99|129.99|1394.86|1|129.99|129.99|129.99|5|y|completely orderable|25059|1400|467|53|8|45|2|54
39|18|7|0.0|1|17.99|17.99|17.99|1|17.99|17.99|17.99|?|?|?|?|?|?|?|?|?|?|?
39|18|7|10.709|1|17.99|17.99|17.99|1|17.99|17.99|17.99|1|y|completely orderable|?|?|?|?|?|?|?|?
39|18|7|21.842|1|17.99|17.99|17.99|1|17.99|17.99|17.99|2|y|completely orderable|?|?|?|?|?|?|?|?
39|18|7|36.522|1|17.99|17.99|17.99|1|17.99|17.99|17.99|2|y|completely orderable|?|?|?|?|?|?|?|?
39|18|7|54.814|1|17.99|17.99|17.99|1|17.99|17.99|17.99|2|y|completely orderable|?|?|?|?|?|?|?|?
39|18|7|131.778|1|17.99|17.99|17.99|1|17.99|17.99|17.99|2|y|completely orderable|?|?|?|?|?|?|?|?
39|18|7|157.977|1|17.99|17.99|17.99|1|17.99|17.99|17.99|?|y|completely orderable|?|?|?|?|?|?|?|?
39|18|7|186.783|1|17.99|17.99|17.99|1|17.99|17.99|17.99|1|y|completely orderable|?|?|?|?|?|?|?|?
39|18|7|263.665|2|17.99|49.99|67.98|2|17.99|49.99|67.98|?|?|?|?|?|?|?|?|?|?|?
39|18|7|263.665|3|14.99|49.99|82.97|3|14.99|49.99|82.97|?|?|?|?|?|?|?|?|?|?|?
39|18|7|263.665|4|9.99|49.99|92.96|4|9.99|49.99|92.96|?|?|?|?|?|?|?|?|?|?|?
39|18|7|263.665|5|9.99|49.99|142.95|5|9.99|49.99|142.95|?|?|?|?|?|?|?|?|?|?|?
39|18|7|263.665|6|9.99|49.99|155.94|6|9.99|49.99|155.94|?|?|?|?|?|?|?|?|?|?|?
39|18|7|263.665|7|3.99|49.99|159.93|7|3.99|49.99|159.93|?|?|?|?|?|?|?|?|?|?|?
39|18|7|273.068|7|3.99|49.99|159.93|7|3.99|49.99|159.93|1|y|completely orderable|?|?|?|?|?|?|?|?
39|18|7|306.708|7|3.99|49.99|159.93|7|3.99|49.99|159.93|?|y|completely orderable|?|?|?|?|?|?|?|?
39|18|7|322.038|7|3.99|49.99|159.93|7|3.99|49.99|159.93|3|y|completely orderable|?|?|?|?|?|?|?|?
39|18|7|365.611|7|3.99|49.99|159.93|7|3.99|49.99|159.93|3|y|completely orderable|?|?|?|?|?|?|?|?
39|18|7|383.823|7|3.99|49.99|159.93|7|3.99|49.99|159.93|?|y|completely orderable|?|?|?|?|?|?|?|?
40|18|7|108.798|6|19.99|24.99|129.94|1|19.99|19.99|19.99|?|?|?|3310|1100|461|76|13|38|2|9
40|18|7|157.925|10|19.99|24.99|224.9|2|19.99|24.99|44.98|?|?|?|3310|1100|461|76|13|38|2|9
40|18|7|172.899|10|19.99|24.99|224.9|2|19.99|24.99|44.98|3|y|completely orderable|3310|1100|461|76|13|38|2|9
40|18|7|189.228|10|19.99|24.99|224.9|2|19.99|24.99|44.98|4|y|completely orderable|3310|1100|461|76|13|38|2|9
40|18|7|211.343|10|19.99|24.99|224.9|2|19.99|24.99|44.98|5|y|completely orderable|3310|1100|461|76|13|38|2|9
41|18|7|442.254|6|79.99|79.99|239.97|1|79.99|79.99|79.99|?|?|?|?|?|?|?|?|?|?|?
41|18|7|453.018|6|79.99|79.99|239.97|1|79.99|79.99|79.99|2|y|completely orderable|?|?|?|?|?|?|?|?
42|18|7|16.339|2|3.99|3.99|7.98|1|3.99|3.99|3.99|?|?|?|?|?|?|?|?|?|?|?
42|18|7|171.467|4|3.99|19.99|47.96|2|3.99|19.99|23.98|?|?|?|?|?|?|?|?|?|?|?
42|18|7|288.14|8|3.99|24.99|133.92|3|3.99|19.99|41.97|?|?|?|?|?|?|?|?|?|?|?
42|18|7|727.97|14|3.99|24.99|187.77|4|3.99|19.99|59.92|?|?|?|?|?|?|?|?|?|?|?
42|18|7|1541.247|29|3.99|24.99|254.7|5|3.99|19.99|68.91|?|?|?|?|?|?|?|?|?|?|?
42|18|7|1866.231|41|3.99|24.99|314.65|6|3.99|19.99|78.9|?|?|?|?|?|?|?|?|?|?|?
42|18|7|2077.625|47|3.99|24.99|389.6|7|3.99|19.99|93.89|?|?|?|?|?|?|?|?|?|?|?
42|18|7|3282.107|55|3.99|24.99|445.54|7|3.99|19.99|93.89|1|y|completely orderable|?|?|?|?|?|?|?|?
42|18|7|3384.079|55|3.99|24.99|445.54|7|3.99|19.99|93.89|2|y|completely orderable|?|?|?|?|?|?|?|?
